date,lat,lon,Precip_mean,Air_Temp_mean,Air_Temp_cumsum,Precip_cumsum
2012-02-22,44.712500000000006,-122.20416663333334,33.475,4.506250000000023,157.0937500000013,641.7625000000002
2012-02-23,44.712500000000006,-122.20416663333334,0.0,1.2937500000000455,158.38750000000135,641.7625000000002
2012-02-24,44.712500000000006,-122.20416663333334,18.2875,5.018750000000068,163.40625000000142,660.0500000000002
2012-02-25,44.712500000000006,-122.20416663333334,23.0375,0.27499999999997726,163.6812500000014,683.0875000000002
2012-02-26,44.712500000000006,-122.20416663333334,0.2625,-0.28125,163.4000000000014,683.3500000000003
2012-02-27,44.712500000000006,-122.20416663333334,4.75,-0.5187500000000114,162.8812500000014,688.1000000000003
2012-02-28,44.712500000000006,-122.20416663333334,15.425000000000002,-0.125,162.7562500000014,703.5250000000002
2012-02-29,44.712500000000006,-122.20416663333334,23.6875,0.2750000000000341,163.03125000000142,727.2125000000002
2012-03-01,44.712500000000006,-122.20416663333334,26.512500000000003,-1.4312499999999204,161.6000000000015,753.7250000000003
2012-03-02,44.712500000000006,-122.20416663333334,0.8125,-1.2124999999999773,160.38750000000152,754.5375000000003
2012-03-03,44.712500000000006,-122.20416663333334,0.8125,2.46875,162.85625000000152,755.3500000000003
2012-03-04,44.712500000000006,-122.20416663333334,0.0,3.062500000000057,165.91875000000158,755.3500000000003
2012-03-05,44.712500000000006,-122.20416663333334,16.625,1.2875000000000227,167.2062500000016,771.9750000000003
2012-03-06,44.712500000000006,-122.20416663333334,4.9625,-1.625,165.5812500000016,776.9375000000002
2012-03-07,44.712500000000006,-122.20416663333334,0.0,-1.0249999999999773,164.55625000000163,776.9375000000002
2012-03-08,44.712500000000006,-122.20416663333334,0.0,7.1062500000000455,171.66250000000167,776.9375000000002
2012-03-09,44.712500000000006,-122.20416663333334,0.0,5.2625000000000455,176.92500000000172,776.9375000000002
2012-03-10,44.712500000000006,-122.20416663333334,7.487500000000001,3.6499999999999773,180.5750000000017,784.4250000000002
2012-03-11,44.712500000000006,-122.20416663333334,20.662499999999998,1.0750000000000455,181.65000000000174,805.0875000000002
2012-03-12,44.712500000000006,-122.20416663333334,11.625000000000002,1.7000000000000455,183.35000000000178,816.7125000000002
2012-03-13,44.712500000000006,-122.20416663333334,23.7625,0.7687500000000682,184.11875000000185,840.4750000000003
2012-03-14,44.712500000000006,-122.20416663333334,20.325000000000003,1.2500000000000568,185.3687500000019,860.8000000000003
2012-03-15,44.712500000000006,-122.20416663333334,65.2625,5.212499999999977,190.5812500000019,926.0625000000003
2012-03-16,44.712500000000006,-122.20416663333334,24.875,2.8000000000000114,193.3812500000019,950.9375000000003
2012-03-17,44.712500000000006,-122.20416663333334,12.1125,1.4250000000000114,194.8062500000019,963.0500000000003
2012-03-18,44.712500000000006,-122.20416663333334,4.7,-0.7250000000000227,194.0812500000019,967.7500000000003
2012-03-19,44.712500000000006,-122.20416663333334,7.775,-1.4874999999999545,192.59375000000193,975.5250000000003
2012-03-20,44.712500000000006,-122.20416663333334,50.6,2.368750000000034,194.96250000000197,1026.1250000000002
2012-03-21,44.712500000000006,-122.20416663333334,45.00000000000001,2.4250000000000114,197.38750000000198,1071.1250000000002
2012-03-22,44.712500000000006,-122.20416663333334,22.550000000000004,0.39375000000001137,197.781250000002,1093.6750000000002
2012-03-23,44.712500000000006,-122.20416663333334,0.0,-0.18124999999997726,197.600000000002,1093.6750000000002
2012-03-24,44.712500000000006,-122.20416663333334,0.0,3.1875,200.787500000002,1093.6750000000002
2012-03-25,44.712500000000006,-122.20416663333334,2.1625,2.900000000000034,203.68750000000205,1095.8375
2012-03-26,44.712500000000006,-122.20416663333334,0.4125,2.675000000000068,206.36250000000211,1096.25
2012-03-27,44.712500000000006,-122.20416663333334,5.800000000000001,5.337500000000034,211.70000000000215,1102.05
2012-03-28,44.712500000000006,-122.20416663333334,6.925000000000001,3.0249999999999773,214.72500000000213,1108.975
2012-03-29,44.712500000000006,-122.20416663333334,33.1,4.693750000000023,219.41875000000215,1142.0749999999998
2012-03-30,44.712500000000006,-122.20416663333334,66.80000000000001,5.331250000000011,224.75000000000216,1208.8749999999998
2012-03-31,44.712500000000006,-122.20416663333334,15.375,6.487500000000068,231.23750000000223,1224.2499999999998
2012-04-01,44.712500000000006,-122.20416663333334,14.725000000000001,3.0749999999999886,234.31250000000222,1238.9749999999997
2012-04-02,44.712500000000006,-122.20416663333334,1.7500000000000002,6.0,240.31250000000222,1240.7249999999997
2012-04-03,44.712500000000006,-122.20416663333334,7.2875000000000005,5.2312500000000455,245.54375000000226,1248.0124999999996
2012-04-04,44.712500000000006,-122.20416663333334,10.525,2.0,247.54375000000226,1258.5374999999997
2012-04-05,44.712500000000006,-122.20416663333334,5.4750000000000005,1.9250000000000114,249.46875000000227,1264.0124999999996
2012-04-06,44.712500000000006,-122.20416663333334,1.0625,2.28125,251.75000000000227,1265.0749999999996
2012-04-07,44.712500000000006,-122.20416663333334,0.0,5.631250000000023,257.3812500000023,1265.0749999999996
2012-04-08,44.712500000000006,-122.20416663333334,0.0,10.9375,268.3187500000023,1265.0749999999996
2012-04-09,44.712500000000006,-122.20416663333334,0.0,11.381250000000023,279.7000000000023,1265.0749999999996
2012-04-10,44.712500000000006,-122.20416663333334,2.4875000000000003,11.556250000000034,291.25625000000235,1267.5624999999995
2012-04-11,44.712500000000006,-122.20416663333334,8.349999999999998,7.256250000000023,298.5125000000024,1275.9124999999995
2012-04-12,44.712500000000006,-122.20416663333334,4.1875,6.337499999999977,304.85000000000235,1280.0999999999995
2012-04-13,44.712500000000006,-122.20416663333334,2.325,6.737500000000011,311.58750000000236,1282.4249999999995
2012-04-14,44.712500000000006,-122.20416663333334,1.2000000000000002,8.318750000000023,319.9062500000024,1283.6249999999995
2012-04-15,44.712500000000006,-122.20416663333334,0.0,7.274999999999977,327.18125000000236,1283.6249999999995
2012-04-16,44.712500000000006,-122.20416663333334,27.95,7.600000000000023,334.7812500000024,1311.5749999999996
2012-04-17,44.712500000000006,-122.20416663333334,6.4875,6.6062500000000455,341.38750000000243,1318.0624999999995
2012-04-18,44.712500000000006,-122.20416663333334,14.925,7.1687500000000455,348.5562500000025,1332.9874999999995
2012-04-19,44.712500000000006,-122.20416663333334,27.7875,8.825000000000045,357.3812500000025,1360.7749999999994
2012-04-20,44.712500000000006,-122.20416663333334,1.725,13.206250000000011,370.58750000000254,1362.4999999999993
2012-04-21,44.712500000000006,-122.20416663333334,0.0,14.025000000000034,384.61250000000257,1362.4999999999993
2012-04-22,44.712500000000006,-122.20416663333334,0.0,16.962500000000034,401.5750000000026,1362.4999999999993
2012-04-23,44.712500000000006,-122.20416663333334,2.3875,18.318750000000023,419.8937500000026,1364.8874999999994
2012-04-24,44.712500000000006,-122.20416663333334,3.1250000000000004,13.818750000000023,433.71250000000265,1368.0124999999994
2012-04-25,44.712500000000006,-122.20416663333334,15.6,12.181249999999977,445.8937500000026,1383.6124999999993
2012-04-26,44.712500000000006,-122.20416663333334,23.962500000000002,6.893750000000011,452.78750000000264,1407.5749999999994
2012-04-27,44.712500000000006,-122.20416663333334,11.4375,5.3250000000000455,458.1125000000027,1419.0124999999994
2012-04-28,44.712500000000006,-122.20416663333334,0.2375,8.868750000000034,466.9812500000027,1419.2499999999993
2012-04-29,44.712500000000006,-122.20416663333334,0.0,10.412500000000023,477.39375000000274,1419.2499999999993
2012-04-30,44.712500000000006,-122.20416663333334,35.112500000000004,7.425000000000011,484.81875000000275,1454.3624999999993
2012-05-01,44.712500000000006,-122.20416663333334,12.812500000000002,3.9437500000000227,488.7625000000028,1467.1749999999993
2012-05-02,44.712500000000006,-122.20416663333334,1.1125000000000003,5.2000000000000455,493.9625000000028,1468.2874999999992
2012-05-03,44.712500000000006,-122.20416663333334,23.0125,6.4812500000000455,500.44375000000286,1491.2999999999993
2012-05-04,44.712500000000006,-122.20416663333334,9.825,4.268750000000011,504.7125000000029,1501.1249999999993
2012-05-05,44.712500000000006,-122.20416663333334,1.5375,5.225000000000023,509.9375000000029,1502.6624999999992
2012-05-06,44.712500000000006,-122.20416663333334,0.0,9.206249999999955,519.1437500000029,1502.6624999999992
2012-05-07,44.712500000000006,-122.20416663333334,0.0,13.356250000000045,532.500000000003,1502.6624999999992
2012-05-08,44.712500000000006,-122.20416663333334,0.0,14.662500000000023,547.162500000003,1502.6624999999992
2012-05-09,44.712500000000006,-122.20416663333334,0.0,7.006250000000023,554.168750000003,1502.6624999999992
2012-05-10,44.712500000000006,-122.20416663333334,0.0,5.5,559.668750000003,1502.6624999999992
2012-05-11,44.712500000000006,-122.20416663333334,0.0,9.956250000000011,569.625000000003,1502.6624999999992
2012-05-12,44.712500000000006,-122.20416663333334,0.0,14.331250000000011,583.9562500000029,1502.6624999999992
2012-05-13,44.712500000000006,-122.20416663333334,0.0,17.568750000000023,601.5250000000029,1502.6624999999992
2012-05-14,44.712500000000006,-122.20416663333334,0.0,20.524999999999977,622.0500000000029,1502.6624999999992
2012-05-15,44.712500000000006,-122.20416663333334,0.0,17.262500000000045,639.312500000003,1502.6624999999992
2012-05-16,44.712500000000006,-122.20416663333334,0.0,13.656250000000057,652.968750000003,1502.6624999999992
2012-05-17,44.712500000000006,-122.20416663333334,0.0,10.737500000000011,663.7062500000029,1502.6624999999992
2012-05-18,44.712500000000006,-122.20416663333334,0.0,7.881250000000023,671.5875000000029,1502.6624999999992
2012-05-19,44.712500000000006,-122.20416663333334,0.0,10.224999999999966,681.812500000003,1502.6624999999992
2012-05-20,44.712500000000006,-122.20416663333334,0.0,13.150000000000034,694.962500000003,1502.6624999999992
2012-05-21,44.712500000000006,-122.20416663333334,18.375,11.475000000000023,706.4375000000031,1521.0374999999992
2012-05-22,44.712500000000006,-122.20416663333334,15.499999999999998,7.8312499999999545,714.268750000003,1536.5374999999992
2012-05-23,44.712500000000006,-122.20416663333334,10.475,6.912500000000023,721.181250000003,1547.0124999999991
2012-05-24,44.712500000000006,-122.20416663333334,30.625000000000004,7.256250000000023,728.4375000000031,1577.6374999999991
2012-05-25,44.712500000000006,-122.20416663333334,11.35,10.350000000000023,738.7875000000031,1588.987499999999
2012-05-26,44.712500000000006,-122.20416663333334,2.4875,11.399999999999977,750.1875000000031,1591.474999999999
2012-05-27,44.712500000000006,-122.20416663333334,0.125,10.850000000000023,761.0375000000031,1591.599999999999
2012-05-28,44.712500000000006,-122.20416663333334,0.9375,11.306249999999977,772.3437500000031,1592.537499999999
2012-05-29,44.712500000000006,-122.20416663333334,0.0,10.150000000000034,782.493750000003,1592.537499999999
2012-05-30,44.712500000000006,-122.20416663333334,0.0,11.831250000000011,794.325000000003,1592.537499999999
2012-05-31,44.712500000000006,-122.20416663333334,0.0,16.431250000000034,810.7562500000031,1592.537499999999
2012-06-01,44.712500000000006,-122.20416663333334,0.925,16.618750000000034,827.3750000000032,1593.462499999999
2012-06-02,44.712500000000006,-122.20416663333334,16.35,13.350000000000023,840.7250000000032,1609.8124999999989
2012-06-03,44.712500000000006,-122.20416663333334,1.2375000000000003,9.525000000000034,850.2500000000032,1611.0499999999988
2012-06-04,44.712500000000006,-122.20416663333334,35.0625,11.012500000000045,861.2625000000032,1646.1124999999988
2012-06-05,44.712500000000006,-122.20416663333334,15.287499999999998,6.631250000000023,867.8937500000033,1661.3999999999987
2012-06-06,44.712500000000006,-122.20416663333334,0.775,8.706249999999955,876.6000000000032,1662.1749999999988
2012-06-07,44.712500000000006,-122.20416663333334,18.299999999999997,9.774999999999977,886.3750000000032,1680.4749999999988
2012-06-08,44.712500000000006,-122.20416663333334,7.7875,7.568750000000023,893.9437500000032,1688.2624999999987
2012-06-09,44.712500000000006,-122.20416663333334,8.9875,8.893750000000068,902.8375000000033,1697.2499999999986
2012-06-10,44.712500000000006,-122.20416663333334,0.0,10.25,913.0875000000033,1697.2499999999986
2012-06-11,44.712500000000006,-122.20416663333334,0.0,14.649999999999977,927.7375000000033,1697.2499999999986
2012-06-12,44.712500000000006,-122.20416663333334,5.9375,12.8125,940.5500000000033,1703.1874999999986
2012-06-13,44.712500000000006,-122.20416663333334,3.9125,12.53125,953.0812500000033,1707.0999999999985
2012-06-14,44.712500000000006,-122.20416663333334,1.2750000000000001,12.737500000000011,965.8187500000033,1708.3749999999986
2012-06-15,44.712500000000006,-122.20416663333334,0.0,15.149999999999977,980.9687500000033,1708.3749999999986
2012-06-16,44.712500000000006,-122.20416663333334,0.0,17.399999999999977,998.3687500000033,1708.3749999999986
2012-06-17,44.712500000000006,-122.20416663333334,0.0,16.75,1015.1187500000033,1708.3749999999986
2012-06-18,44.712500000000006,-122.20416663333334,16.9125,10.731250000000045,1025.8500000000033,1725.2874999999985
2012-06-19,44.712500000000006,-122.20416663333334,0.39999999999999997,8.862500000000011,1034.7125000000033,1725.6874999999986
2012-06-20,44.712500000000006,-122.20416663333334,0.0,14.725000000000023,1049.4375000000032,1725.6874999999986
2012-06-21,44.712500000000006,-122.20416663333334,0.0,16.287500000000023,1065.725000000003,1725.6874999999986
2012-06-22,44.712500000000006,-122.20416663333334,10.9875,13.131250000000023,1078.856250000003,1736.6749999999986
2012-06-23,44.712500000000006,-122.20416663333334,13.8,10.243749999999977,1089.100000000003,1750.4749999999985
2012-06-24,44.712500000000006,-122.20416663333334,5.875,12.03125,1101.131250000003,1756.3499999999985
2012-06-25,44.712500000000006,-122.20416663333334,3.8625000000000003,11.687500000000057,1112.818750000003,1760.2124999999985
2012-06-26,44.712500000000006,-122.20416663333334,6.687500000000001,11.356250000000045,1124.1750000000031,1766.8999999999985
2012-06-27,44.712500000000006,-122.20416663333334,0.39999999999999997,14.193750000000023,1138.3687500000033,1767.2999999999986
2012-06-28,44.712500000000006,-122.20416663333334,0.0,16.075000000000045,1154.4437500000033,1767.2999999999986
2012-06-29,44.712500000000006,-122.20416663333334,0.37499999999999994,15.831250000000068,1170.2750000000033,1767.6749999999986
2012-06-30,44.712500000000006,-122.20416663333334,1.7625000000000002,16.181250000000034,1186.4562500000034,1769.4374999999986
2012-07-01,44.712500000000006,-122.20416663333334,3.3125000000000004,16.656250000000057,1203.1125000000034,1772.7499999999986
2012-07-02,44.712500000000006,-122.20416663333334,0.0,15.806250000000034,1218.9187500000035,1772.7499999999986
2012-07-03,44.712500000000006,-122.20416663333334,1.9625,13.818750000000023,1232.7375000000034,1774.7124999999987
2012-07-04,44.712500000000006,-122.20416663333334,3.4499999999999997,14.012500000000045,1246.7500000000034,1778.1624999999988
2012-07-05,44.712500000000006,-122.20416663333334,0.0,17.01875000000001,1263.7687500000034,1778.1624999999988
2012-07-06,44.712500000000006,-122.20416663333334,0.0,18.606250000000045,1282.3750000000034,1778.1624999999988
2012-07-07,44.712500000000006,-122.20416663333334,0.0,20.83125000000001,1303.2062500000034,1778.1624999999988
2012-07-08,44.712500000000006,-122.20416663333334,0.8125000000000001,22.13749999999999,1325.3437500000034,1778.9749999999988
2012-07-09,44.712500000000006,-122.20416663333334,0.075,20.868749999999977,1346.2125000000033,1779.0499999999988
2012-07-10,44.712500000000006,-122.20416663333334,0.0,19.01875000000001,1365.2312500000032,1779.0499999999988
2012-07-11,44.712500000000006,-122.20416663333334,0.0,20.274999999999977,1385.506250000003,1779.0499999999988
2012-07-12,44.712500000000006,-122.20416663333334,0.0,19.20625000000001,1404.712500000003,1779.0499999999988
2012-07-13,44.712500000000006,-122.20416663333334,0.0,17.887500000000045,1422.600000000003,1779.0499999999988
2012-07-14,44.712500000000006,-122.20416663333334,0.0,19.087500000000034,1441.6875000000032,1779.0499999999988
2012-07-15,44.712500000000006,-122.20416663333334,0.0,17.537500000000023,1459.225000000003,1779.0499999999988
2012-07-16,44.712500000000006,-122.20416663333334,1.5625000000000002,16.450000000000045,1475.6750000000031,1780.6124999999988
2012-07-17,44.712500000000006,-122.20416663333334,0.38749999999999996,19.456250000000068,1495.131250000003,1780.9999999999989
2012-07-18,44.712500000000006,-122.20416663333334,0.8375,18.60624999999999,1513.7375000000031,1781.837499999999
2012-07-19,44.712500000000006,-122.20416663333334,0.0,21.543750000000045,1535.2812500000032,1781.837499999999
2012-07-20,44.712500000000006,-122.20416663333334,0.475,17.387500000000045,1552.6687500000032,1782.3124999999989
2012-07-21,44.712500000000006,-122.20416663333334,0.0,16.700000000000045,1569.3687500000033,1782.3124999999989
2012-07-22,44.712500000000006,-122.20416663333334,0.0,16.21875,1585.5875000000033,1782.3124999999989
2012-07-23,44.712500000000006,-122.20416663333334,0.0,13.400000000000091,1598.9875000000034,1782.3124999999989
2012-07-24,44.712500000000006,-122.20416663333334,0.0,17.80000000000001,1616.7875000000033,1782.3124999999989
2012-07-25,44.712500000000006,-122.20416663333334,0.0,19.58750000000009,1636.3750000000034,1782.3124999999989
2012-07-26,44.712500000000006,-122.20416663333334,0.0,20.0,1656.3750000000034,1782.3124999999989
2012-07-27,44.712500000000006,-122.20416663333334,0.0,16.831249999999955,1673.2062500000034,1782.3124999999989
2012-07-28,44.712500000000006,-122.20416663333334,0.0,16.59375,1689.8000000000034,1782.3124999999989
2012-07-29,44.712500000000006,-122.20416663333334,0.0,17.41874999999999,1707.2187500000034,1782.3124999999989
2012-07-30,44.712500000000006,-122.20416663333334,0.0,16.65625,1723.8750000000034,1782.3124999999989
2012-07-31,44.712500000000006,-122.20416663333334,0.0,17.056249999999977,1740.9312500000033,1782.3124999999989
2012-08-01,44.712500000000006,-122.20416663333334,0.0,17.274999999999977,1758.2062500000034,1782.3124999999989
2012-08-02,44.712500000000006,-122.20416663333334,0.0,16.950000000000045,1775.1562500000034,1782.3124999999989
2012-08-03,44.712500000000006,-122.20416663333334,0.0,19.137500000000045,1794.2937500000035,1782.3124999999989
2012-08-04,44.712500000000006,-122.20416663333334,0.0,23.318750000000023,1817.6125000000034,1782.3124999999989
2012-08-05,44.712500000000006,-122.20416663333334,0.0,23.318750000000023,1840.9312500000033,1782.3124999999989
2012-08-06,44.712500000000006,-122.20416663333334,1.4999999999999998,23.518750000000068,1864.4500000000035,1783.8124999999989
2012-08-07,44.712500000000006,-122.20416663333334,0.0,21.025000000000034,1885.4750000000035,1783.8124999999989
2012-08-08,44.712500000000006,-122.20416663333334,0.0,18.3125,1903.7875000000035,1783.8124999999989
2012-08-09,44.712500000000006,-122.20416663333334,0.0,18.368749999999977,1922.1562500000036,1783.8124999999989
2012-08-10,44.712500000000006,-122.20416663333334,0.0,17.931250000000034,1940.0875000000037,1783.8124999999989
2012-08-11,44.712500000000006,-122.20416663333334,0.0,20.90625,1960.9937500000037,1783.8124999999989
2012-08-12,44.712500000000006,-122.20416663333334,0.0,24.756250000000023,1985.7500000000036,1783.8124999999989
2012-08-13,44.712500000000006,-122.20416663333334,0.0,22.918750000000045,2008.6687500000037,1783.8124999999989
2012-08-14,44.712500000000006,-122.20416663333334,0.0,22.59375,2031.2625000000037,1783.8124999999989
2012-08-15,44.712500000000006,-122.20416663333334,0.0,22.600000000000023,2053.862500000004,1783.8124999999989
2012-08-16,44.712500000000006,-122.20416663333334,0.0,23.3125,2077.175000000004,1783.8124999999989
2012-08-17,44.712500000000006,-122.20416663333334,0.0,24.806250000000034,2101.981250000004,1783.8124999999989
2012-08-18,44.712500000000006,-122.20416663333334,0.0,23.362500000000068,2125.343750000004,1783.8124999999989
2012-08-19,44.712500000000006,-122.20416663333334,0.0,18.53125,2143.875000000004,1783.8124999999989
2012-08-20,44.712500000000006,-122.20416663333334,0.0,18.712500000000034,2162.587500000004,1783.8124999999989
2012-08-21,44.712500000000006,-122.20416663333334,0.0,18.006250000000023,2180.593750000004,1783.8124999999989
2012-08-22,44.712500000000006,-122.20416663333334,0.0,17.056250000000034,2197.650000000004,1783.8124999999989
2012-08-23,44.712500000000006,-122.20416663333334,0.0,14.862500000000068,2212.5125000000044,1783.8124999999989
2012-08-24,44.712500000000006,-122.20416663333334,0.0,14.337500000000034,2226.8500000000045,1783.8124999999989
2012-08-25,44.712500000000006,-122.20416663333334,0.0,17.98750000000001,2244.8375000000046,1783.8124999999989
2012-08-26,44.712500000000006,-122.20416663333334,0.0,15.78125,2260.6187500000046,1783.8124999999989
2012-08-27,44.712500000000006,-122.20416663333334,0.0,14.9375,2275.5562500000046,1783.8124999999989
2012-08-28,44.712500000000006,-122.20416663333334,0.0,14.28125,2289.8375000000046,1783.8124999999989
2012-08-29,44.712500000000006,-122.20416663333334,0.0,14.268749999999955,2304.1062500000044,1783.8124999999989
2012-08-30,44.712500000000006,-122.20416663333334,0.0,15.618750000000034,2319.7250000000045,1783.8124999999989
2012-08-31,44.712500000000006,-122.20416663333334,0.0,13.612500000000011,2333.3375000000046,1783.8124999999989
2012-09-01,44.712500000000006,-122.20416663333334,0.0,12.668749999999989,2346.0062500000045,1783.8124999999989
2012-09-02,44.712500000000006,-122.20416663333334,0.0,14.243749999999977,2360.2500000000045,1783.8124999999989
2012-09-03,44.712500000000006,-122.20416663333334,0.0,15.637500000000045,2375.8875000000044,1783.8124999999989
2012-09-04,44.712500000000006,-122.20416663333334,0.0,17.881250000000023,2393.7687500000043,1783.8124999999989
2012-09-05,44.712500000000006,-122.20416663333334,0.0,19.20625000000001,2412.9750000000045,1783.8124999999989
2012-09-06,44.712500000000006,-122.20416663333334,0.0,18.899999999999977,2431.8750000000045,1783.8124999999989
2012-09-07,44.712500000000006,-122.20416663333334,0.0,20.787500000000023,2452.6625000000045,1783.8124999999989
2012-09-08,44.712500000000006,-122.20416663333334,0.0,19.350000000000023,2472.0125000000044,1783.8124999999989
2012-09-09,44.712500000000006,-122.20416663333334,0.0,13.193750000000023,2485.2062500000043,1783.8124999999989
2012-09-10,44.712500000000006,-122.20416663333334,2.8625000000000003,11.862500000000011,2497.0687500000045,1786.6749999999988
2012-09-11,44.712500000000006,-122.20416663333334,0.0,12.125,2509.1937500000045,1786.6749999999988
2012-09-12,44.712500000000006,-122.20416663333334,0.0,16.481250000000045,2525.6750000000047,1786.6749999999988
2012-09-13,44.712500000000006,-122.20416663333334,0.0,20.649999999999977,2546.325000000005,1786.6749999999988
2012-09-14,44.712500000000006,-122.20416663333334,0.0,19.762500000000045,2566.087500000005,1786.6749999999988
2012-09-15,44.712500000000006,-122.20416663333334,0.0,18.662500000000023,2584.750000000005,1786.6749999999988
